,code,name,pageRank,embedding,tsne,community,pca_x,pca_y,tsne_x,tsne_y,時価総額,セクター_en,従業員数,PBR,総収入,純利益,年,名前,セクター,address,lon,lat,start_value,end_value,return_ratio,log_price_rate,marker,color_default
3467,9305,(株)ヤマタネ,1.258789455355145,"[1.2196111679077148, -0.3972400426864624, 2.1931140422821045, -1.7652480602264404, 0.19524796307086945, 1.0280276536941528, 1.0403536558151245, 1.4433598518371582, 2.8322906494140625, 0.07920334488153458]","[32.489315032958984, 41.50165939331055]",3471,0.2113219032160369,-0.10348926836516417,32.489315032958984,41.50165939331055,15795872768.0,Industrials,802.0,0.39858696,54759000000.0,1825000000.0,2020.0,ヤマタネ,倉庫・運輸サービス,〒135-8501 東京都江東区越中島１−２−２１ ヤマタネビル,35.667496,139.794479,1558.37,1362.0,-0.12600986928649802,-0.1346861954801724,-,blue
3468,9306,東陽倉庫,1.419508937606588,"[1.160266399383545, -0.7278178930282593, 1.8344389200210571, -1.7806220054626465, 0.4711490571498871, 1.0745339393615723, 0.4339597523212433, 1.8758223056793213, 3.2943451404571533, 0.28382033109664917]","[32.65431213378906, 40.81687927246094]",3473,0.13572423969751066,0.01061758101762601,32.65431213378906,40.81687927246094,13301256192.0,Industrials,754.0,0.6423793000000001,29661000000.0,1040000000.0,2020.0,東陽倉庫,倉庫・運輸サービス,〒450-8614 名古屋市中村区名駅南２−６−１７,35.15958,136.894455,328.47,317.0,-0.03491947514232662,-0.035543735676162695,-,blue
3469,9307,(株)杉村倉庫,0.5208461471193004,"[0.6022438406944275, -0.8079087138175964, 1.3936017751693726, -1.0678539276123047, -0.021864542737603188, 0.6082010865211487, 0.9809961318969727, 1.2036433219909668, 1.4114725589752197, -0.5139771699905396]","[-8.435164451599121, 7.332925319671631]",3469,0.16996971678260378,-0.17922586618697833,-8.435164451599121,7.332925319671631,9014023168.0,Industrials,365.0,0.6639525,10266000000.0,924000000.0,2020.0,杉村倉庫,倉庫・運輸サービス,〒552-0013 大阪市港区福崎１−１−５７,34.65586500000001,135.461594,714.49,513.0,-0.2820053464709093,-0.3312931562999509,-,blue
3470,9308,乾汽船,0.39909770926460625,"[0.3906523287296295, -0.8971768021583557, 1.1631323099136353, -1.1183158159255981, -0.18887169659137726, 0.5929715037345886, 1.0814151763916016, 1.1503609418869019, 0.9671357274055481, -0.8540496230125427]","[-8.4537992477417, 7.7750349044799805]",3471,0.16550960534593998,-0.23413958478453978,-8.4537992477417,7.7750349044799805,28919148544.0,Industrials,168.0,1.6829864,21787000000.0,80000000.0,2020.0,乾汽船,不動産（非住宅）,〒104-0054 東京都中央区勝どき１−１３−６ プラザタワー勝どき,35.657497,139.779129,1181.68,951.0,-0.19521359420486087,-0.21717837118695413,-,blue
3471,9310,日本トランスシティ,2.9175235616043214,"[1.375321388244629, -0.9779557585716248, 2.44914174079895, -1.8155262470245361, -0.270500123500824, 1.347852349281311, 1.3551582098007202, 1.8432692289352417, 3.5365562438964844, -0.1501947045326233]","[33.517494201660156, 41.672523498535156]",3471,0.1712620428908494,-0.08862487762167401,33.517494201660156,41.672523498535156,36492873728.0,Industrials,2341.0,0.59794533,101620000000.0,3034000000.0,2020.0,日本トランスシティ,倉庫・運輸サービス,〒510-8651 三重県四日市市霞２−１−１ 四日市港ポートビル,34.990083337063,136.66048333553002,545.48,553.0,0.01378602331891175,0.01369186053270162,-,blue
3472,9311,アサガミ,0.21375000253319743,"[0.3760278820991516, -0.36453261971473694, 1.1398578882217407, -0.3791213631629944, -0.2312166690826416, -0.2755671441555023, 0.32734113931655884, 0.23171889781951904, 1.0607326030731201, 0.258922815322876]","[-10.699936866760254, -13.080916404724121]",3471,0.0034770037762592845,-0.15479145737281844,-10.699936866760254,-13.080916404724121,5277241344.0,Industrials,1645.0,0.30608627,44894000000.0,622000000.0,2020.0,アサガミ,倉庫・運輸サービス,〒100-0005 東京都千代田区丸の内３−１−１,35.673752,139.76442,4300.0,3860.0,-0.10232558139534884,-0.10794783922277727,-,blue
3473,9312,ケイヒン,1.2926374892704187,"[1.018831729888916, -0.6477649211883545, 1.8132305145263672, -1.809332251548767, 0.5950390696525574, 1.0389063358306885, 0.34979528188705444, 1.6865918636322021, 3.146817445755005, 0.3037436306476593]","[32.37834548950195, 40.71831130981445]",3473,0.15557918523694347,0.0037240198127955256,32.37834548950195,40.71831130981445,9388874752.0,Industrials,944.0,0.49542692,47702000000.0,1420000000.0,2020.0,ケイヒン,倉庫・運輸サービス,〒108-8456 東京都港区海岸３−４−２０,35.635222999999996,139.755814,1305.73,1332.0,0.02011901388495323,0.019919300768931246,-,blue
3474,9313,丸八倉庫,0.9934186276746914,"[0.9375439286231995, -0.7222223281860352, 1.5613850355148315, -1.7414897680282593, 0.3844684958457947, 0.9363992810249329, 0.5544844269752502, 1.651032567024231, 2.814788818359375, 0.19334258139133453]","[32.04012680053711, 41.220794677734375]",3473,0.13566552698639467,-0.02678117247079325,32.04012680053711,41.220794677734375,4624331264.0,Industrials,109.0,0.46876177,4918000000.0,474000000.0,2020.0,丸八倉庫,倉庫・運輸サービス,〒135-0047 東京都江東区富岡２−１−９ ＨＦ門前仲町ビルディング,35.666992,139.804092,765.4,703.0,-0.08152599947739743,-0.0850416811809369,-,blue
3475,9318,アジア開発キャピタル,0.302487974980756,"[-0.7137014269828796, 0.34315967559814453, 0.5020914077758789, -0.5347357988357544, 0.3848479688167572, 1.1688461303710938, -0.10573577135801315, -0.25813519954681396, 0.6642357707023621, -0.3190157413482666]","[23.96233558654785, -34.651466369628906]",3255,0.48981906238979994,-0.013955095319169839,23.96233558654785,-34.651466369628906,17086350336.0,Financial Services,49.0,5.3078556,1055000000.0,-1116000000.0,2020.0,アジア開発キャピタル,証券・先物,〒104-0052 東京都中央区月島１−２−１３ ワイズビルディング,35.662343616188004,139.78617943126002,8.0,6.0,-0.25,-0.2876820724517809,-,blue
3476,9319,(株)中央倉庫,0.15000000000000002,"[0.5272417068481445, 0.39328476786613464, 1.1001912355422974, -0.2102825939655304, 0.5820462107658386, 0.45685917139053345, 0.36648067831993103, 0.8832960724830627, 0.6917703747749329, -0.34690117835998535]","[6.208192348480225, -32.17153549194336]",3473,0.29079474298247787,0.02438908518390647,6.208192348480225,-32.17153549194336,23184394240.0,Industrials,615.0,0.584048,26475000000.0,1210000000.0,2020.0,中央倉庫,陸運,〒600-8843 京都市下京区朱雀内畑町４１,34.984482,135.74472,1212.23,1170.0,-0.034836623413048697,-0.03545788981050107,-,blue
3477,9322,川西倉庫,0.8303970896173269,"[0.9400598406791687, -0.6326221823692322, 1.633237600326538, -1.6484545469284058, 0.4337998032569885, 0.9285795092582703, 0.30779579281806946, 1.5026370286941528, 2.8316619396209717, 0.25742989778518677]","[31.94956398010254, 40.92336654663086]",3473,0.15060365335877168,-0.0010194697794548904,31.94956398010254,40.92336654663086,9779261440.0,Industrials,627.0,0.5811885999999999,23922000000.0,244000000.0,2020.0,川西倉庫,倉庫・運輸サービス,〒652-0831 神戸市兵庫区七宮町１−４−１６,34.668488,135.17965700000002,1018.08,1126.0,0.10600345748860596,0.10075302921515364,-,blue
3478,9324,安田倉庫,2.7734881215728824,"[1.1642004251480103, -1.209408164024353, 2.066033363342285, -1.4615120887756348, -0.4485723078250885, 1.141113519668579, 1.4025030136108398, 1.6605119705200195, 3.2084057331085205, -0.2974607050418854]","[33.23061752319336, 42.25876998901367]",3471,0.14822345248882535,-0.08724201358340698,33.23061752319336,42.25876998901367,28524417024.0,Industrials,1512.0,0.40246645,46649000000.0,2947000000.0,2020.0,安田倉庫,倉庫・運輸サービス,〒108-8435 東京都港区芝浦３−１−１ 田町ステーションタワーＮ,35.64256610842415,139.75305724286645,1023.0,967.0,-0.05474095796676442,-0.056296270498332114,-,blue
3479,9325,ファイズホールディングス,0.19250000063329936,"[-0.6111611723899841, 0.08238332718610764, 0.7936336994171143, -0.14761950075626373, 0.13943850994110107, 0.13551370799541473, 0.8181894421577454, 1.173219084739685, 0.9841241836547852, -0.6470436453819275]","[-8.818814277648926, -19.88163948059082]",3386,-0.09946624084837244,0.04165265965574443,-8.818814277648926,-19.88163948059082,9977969664.0,Industrials,373.0,6.093685,10638000000.0,183000000.0,2020.0,ファイズホールディングス,倉庫・運輸サービス,〒530-0001 大阪市北区梅田３−４−５ 毎日インテシオ,34.695336106584,135.49314166888,603.0,1029.0,0.7064676616915423,0.5344255391068642,-,blue
3480,9326,(株)関通,0.15000000000000002,"[-0.9218147993087769, -0.041235148906707764, 0.8663950562477112, -0.5007648468017578, 0.7314455509185791, 0.32133248448371887, 0.296569287776947, 0.18309229612350464, 0.4626879096031189, 0.12634602189064026]","[-6.5858049392700195, -16.422801971435547]",3386,0.13068642187460658,-0.2927267366700162,-6.5858049392700195,-16.422801971435547,,,,,,,,,,,,,,,,,-,blue
3481,9351,東洋埠頭,1.497102217981592,"[1.3173686265945435, -0.6960756182670593, 2.155728816986084, -1.8325175046920776, 0.24784226715564728, 1.1886138916015625, 0.7203904390335083, 1.868369221687317, 3.3900306224823, 0.051745835691690445]","[33.01744079589844, 41.142417907714844]",3471,0.16802770274560547,-0.019710806548090213,33.01744079589844,41.142417907714844,12123530240.0,Industrials,824.0,0.5763467,34731000000.0,1252000000.0,2020.0,東洋埠頭,倉庫・運輸サービス,〒104-0053 東京都中央区晴海１−８−８ 晴海トリトンオフィスタワーＷ,35.653526,139.78663600000002,1372.21,1334.0,-0.02784559214697461,-0.028240631322077218,-,blue
3482,9353,櫻島埠頭,0.29725673543580333,"[0.38170772790908813, -0.468805193901062, 1.1430554389953613, -1.042092204093933, -0.13883723318576813, 0.10530132800340652, 0.5113236904144287, 0.9659852385520935, 1.2509639263153076, 0.26576608419418335]","[-11.37856674194336, -7.05733060836792]",3469,-0.03600480273113171,-0.21193554849216487,-11.37856674194336,-7.05733060836792,2492141312.0,Industrials,81.0,0.6034121,4627000000.0,234000000.0,2020.0,櫻島埠頭,倉庫・運輸サービス,〒554-0032 大阪市此花区梅町１−１−１１,34.652908000000004,135.42385900000002,2281.39,1685.0,-0.2614151898623208,-0.3030193425243001,-,blue
3483,9355,(株)リンコーコーポレーション,0.9895975911058486,"[-0.2761264145374298, -2.9942433834075928, 2.2327237129211426, -1.280253291130066, -0.7012055516242981, 1.518942952156067, -1.251503348350525, -1.11050283908844, 1.1889607906341553, -1.86844801902771]","[55.118690490722656, 20.742509841918945]",3488,0.3771885113723314,-0.10568386381030295,55.118690490722656,20.742509841918945,5907700224.0,Industrials,663.0,0.4246175999999999,16803000000.0,99000000.0,2020.0,リンコーコーポレーション,倉庫・運輸サービス,〒950-8540 新潟市中央区万代５−１１−３０,37.915409000000004,139.062912,2116.92,2150.0,0.015626476201273512,0.01550564002539356,-,blue
3484,9357,名港海運,0.2093023266902771,"[-0.6939547061920166, -0.958836555480957, 0.9256851673126221, 0.15533944964408875, -0.16220371425151825, 0.31584206223487854, 0.10130710899829865, -0.13464531302452087, 0.7468884587287903, 0.5769075751304626]","[-18.917367935180664, -8.808658599853516]",3390,-0.09016387658750499,-0.3237747227420774,-18.917367935180664,-8.808658599853516,,,,,,,,,,,,,,,,,-,blue
3485,9358,(株)宇徳,0.3906411306845256,"[-0.5140489935874939, -1.1654363870620728, 1.2889683246612549, -0.3547775447368622, -0.5095584392547607, 0.3240818381309509, 0.9265836477279663, 0.8506108522415161, 0.8692398071289062, 0.16357210278511047]","[-11.489632606506348, 5.216544151306152]",3463,-0.17063371376397554,-0.41763333417225385,-11.489632606506348,5.216544151306152,22834997248.0,Industrials,1903.0,0.6988814,54271000000.0,2423000000.0,2020.0,宇徳,倉庫・運輸サービス,〒231-0007 横浜市中区弁天通６−８５,35.446247,139.637909,561.1,473.0,-0.15701301015861704,-0.17080375426499336,-,blue
3486,9359,伊勢湾海運,0.2093023266902771,"[0.02472589910030365, -0.4132119417190552, 0.4626480042934418, -0.2514774203300476, -0.20532605051994324, 0.0029841267969459295, -0.3221445083618164, -0.15906794369220734, 0.7858351469039917, 0.19093024730682373]","[-1.305734395980835, -37.92627716064453]",3390,0.04150290301886548,0.06766840029802501,-1.305734395980835,-37.92627716064453,,,,,,,,,,,,,,,,,-,blue
3487,9360,鈴与シンワート,0.3231463210710548,"[-0.021963829174637794, -1.0471727848052979, 0.708831787109375, -0.05547794699668884, -0.26215270161628723, -0.13230879604816437, 0.17957888543605804, 0.6477862596511841, 0.7704346179962158, -0.13900209963321686]","[-12.475971221923828, -1.4366451501846313]",3386,-0.20778276617233873,-0.07790950382533315,-12.475971221923828,-1.4366451501846313,6181246976.0,Technology,703.0,2.5374272,14653000000.0,160000000.0,2020.0,鈴与シンワート,ＳＩ・ソフトウェア開発,〒108-0014 東京都港区芝４−１−２３ 三田ＮＮビル,35.645822219002,139.75268611306,697.06,2181.0,2.1288554787249305,1.1406672759322791,-,blue
3488,9361,伏木海陸運送,1.6750583650078623,"[-0.26138147711753845, -3.35156512260437, 2.457737684249878, -1.4307339191436768, -0.8157488703727722, 1.6332439184188843, -1.2663969993591309, -1.035064935684204, 1.3729060888290405, -2.0202529430389404]","[55.126731872558594, 20.779787063598633]",3488,0.35742982411080604,-0.11205413299714943,55.126731872558594,20.779787063598633,3207919616.0,Industrials,747.0,0.33530656,13206000000.0,623000000.0,2020.0,伏木海陸運送,倉庫・運輸サービス,〒933-0192 富山県高岡市伏木湊町５−１,36.791385999999996,137.065323,1331.11,1215.0,-0.08722795261097874,-0.09126910383368274,-,blue
3489,9362,兵機海運,1.1059446353232487,"[-0.9767103791236877, -2.281424045562744, 2.464987277984619, -0.3323202431201935, -0.8796679973602295, 0.2782820165157318, 0.9625791907310486, 1.2576816082000732, 0.6108981370925903, -0.45561525225639343]","[-33.80879211425781, 54.47538757324219]",3433,-0.15922228377615802,-0.4201825630079632,-33.80879211425781,54.47538757324219,1681920000.0,Industrials,226.0,0.56543744,13982000000.0,161000000.0,2020.0,兵機海運,海運,〒650-0045 神戸市中央区港島３−６−１,34.674606,135.21405,1381.0,1182.0,-0.14409847936278058,-0.15559995544324867,-,blue
3490,9363,(株)大運,1.3112687468994408,"[-0.2436259537935257, -3.287797689437866, 2.307115316390991, -1.3560703992843628, -0.717997670173645, 1.4969065189361572, -1.12942373752594, -0.9156332015991211, 1.2520792484283447, -1.9460502862930298]","[55.09266662597656, 20.782983779907227]",3488,0.3515244422415655,-0.11931065360008695,55.09266662597656,20.782983779907227,2243546368.0,Industrials,168.0,1.2938326999999998,6006525000.0,-24535000.0,2010.0,大運,倉庫・運輸サービス,〒541-0056 大阪市中央区久太郎町４−１−３,34.678211106706,135.50243055853,285.75,245.0,-0.1426071741032371,-0.15385909213019305,-,blue
3491,9364,(株)上組,0.31984769902410337,"[-0.22432181239128113, -1.1393394470214844, 0.688513994216919, -0.19264590740203857, -0.28911176323890686, 0.1971079409122467, 0.42059603333473206, 0.656843364238739, 0.7885799407958984, 0.008073408156633377]","[-12.547539710998535, -1.2528157234191895]",3463,-0.1666853954107112,-0.24025170721374559,-12.547539710998535,-1.2528157234191895,256713605120.0,Industrials,4308.0,0.7454814999999999,278815000000.0,18378000000.0,2020.0,上組,倉庫・運輸サービス,〒651-0083 神戸市中央区浜辺通４−１−１１,34.685524,135.20306399999998,2345.79,1883.0,-0.1972853494984632,-0.21975598248314904,-,blue
3492,9365,トレーディア,1.1421339151915162,"[-0.28527650237083435, -3.189739465713501, 2.1762542724609375, -1.184335470199585, -0.6914072632789612, 1.2647572755813599, -0.9820278882980347, -0.8478029370307922, 1.118835687637329, -1.777322769165039]","[55.06977844238281, 20.78713607788086]",3488,0.3287678096463992,-0.13315121340577396,55.06977844238281,20.78713607788086,2074638208.0,Industrials,347.0,0.7825850999999999,14484000000.0,51000000.0,2020.0,トレーディア,倉庫・運輸サービス,〒650-0024 神戸市中央区海岸通１−２−２２,34.683445,135.19186399999998,1378.06,1430.0,0.037690666589263205,0.03699773126395065,-,blue
3493,9366,(株)サンリツ,0.15000000000000002,"[-0.5118281245231628, 0.09421823173761368, 0.18515998125076294, 0.18841953575611115, -0.19666442275047302, 0.20977577567100525, 0.02855784259736538, 0.5669455528259277, 1.1287192106246948, 0.08808866888284683]","[-12.652969360351562, -20.464418411254883]",2053,-0.297491445571472,0.3301666212516321,-12.652969360351562,-20.464418411254883,4114924544.0,Industrials,436.0,0.48547918,16420000000.0,478000000.0,2020.0,サンリツ,倉庫・運輸サービス,〒108-0075 東京都港区港南２−１２−３２,35.622864,139.74855,725.62,644.0,-0.11248311788539456,-0.1193277357125202,-,blue
3494,9367,大東港運,1.3112687563989311,"[-0.31107714772224426, -3.185394287109375, 2.404534101486206, -1.3025983572006226, -0.7582879066467285, 1.523132562637329, -1.2016023397445679, -0.9589794278144836, 1.2977348566055298, -1.924680233001709]","[55.101383209228516, 20.776823043823242]",3488,0.35001851709238657,-0.11353571726106888,55.101383209228516,20.776823043823242,5412541440.0,Industrials,390.0,0.8323144,23106000000.0,654000000.0,2020.0,大東港運,倉庫・運輸サービス,〒108-0023 東京都港区芝浦４−６−８ 住友不動産田町ファーストビル,35.635632,139.74804699999999,580.83,604.0,0.03989119019334393,0.039116082865631216,-,blue
3495,9368,キムラユニティー,0.6569481910672041,"[0.8949005603790283, -0.6064389944076538, 1.4771416187286377, -1.406337022781372, 0.3263559341430664, 0.809374988079071, 0.43330147862434387, 1.3226886987686157, 2.4760916233062744, 0.2308860421180725]","[31.531667709350586, 41.187660217285156]",3473,0.15321586380700922,-0.026058402176311637,31.531667709350586,41.187660217285156,14723325952.0,Industrials,2533.0,0.52095634,54309000000.0,1657000000.0,2020.0,キムラユニティー,倉庫・運輸サービス,〒460-0003 名古屋市中区錦３−８−３２,35.168853999999996,136.907364,1147.21,1106.0,-0.035921932340199296,-0.03658300460095573,-,blue
3496,9369,(株)キユーソー流通システム,0.3546115871569782,"[-0.5079905390739441, -0.9562960267066956, 0.5891113877296448, -0.16555501520633698, -0.2879408299922943, -0.05846002697944641, 0.07758759707212448, 1.2103073596954346, 0.7856616377830505, 0.24052363634109497]","[-15.967764854431152, 2.265631914138794]",3386,-0.49427183764780436,-0.11053546108754862,-15.967764854431152,2.265631914138794,20805142528.0,Industrials,6342.0,0.57560295,171171000000.0,728000000.0,2020.0,キユーソー流通システム,食品,〒182-0021 東京都調布市調布ケ丘３−５０−１,35.656561243864004,139.55124311134,1882.96,1655.0,-0.12106470663211115,-0.12904399792253718,-,blue
3497,9375,(株)近鉄エクスプレス,2.139581975853071,"[0.042739368975162506, -1.966556429862976, 1.1154658794403076, 0.12324544787406921, -1.2823596000671387, 1.529809594154358, 1.179094910621643, 0.9094915986061096, 2.459585428237915, 0.657636284828186]","[33.66282653808594, 53.72737121582031]",3415,-0.04339576035598047,-0.18137059150002624,33.66282653808594,53.72737121582031,199214399488.0,Industrials,17339.0,1.5805403,544533000000.0,4724000000.0,2020.0,近鉄エクスプレス,倉庫・運輸サービス,〒108-6024 東京都港区港南２−１５−１ 品川インターシティＡ棟,35.624573,139.745316,1884.6,2448.0,0.2989493791786056,0.2615557678595609,-,blue
3498,9376,(株)ユーラシア旅行社,0.15000000000000002,"[-0.18382355570793152, -0.0661109909415245, 0.6699014902114868, -0.49497395753860474, 0.14342807233333588, 0.4586046040058136, -0.15718667209148407, -0.429129421710968, 0.24824994802474976, -0.5926588177680969]","[17.439281463623047, -31.510162353515625]",3641,0.6533820160239954,-0.09008452345449455,17.439281463623047,-31.510162353515625,1955699968.0,Consumer Cyclical,103.0,1.0133088,2347000000.0,-70000000.0,2020.0,ユーラシア旅行社,外食・娯楽サービス,〒102-8642 東京都千代田区平河町２−７−４ 砂防会館別館,35.675990999999996,139.743484,484.72,744.0,0.5349067502888265,0.4284696301963583,-,blue
3499,9377,(株)エージーピー,0.3461515633650377,"[-0.12794038653373718, -0.20812100172042847, 0.8460018634796143, -0.8940066695213318, -0.34443625807762146, -0.05600970238447189, -0.01614268124103546, 0.4447517693042755, 0.5682583451271057, 0.6135346293449402]","[-15.210933685302734, -7.691580295562744]",3318,-0.257832713581939,-0.38325594554177334,-15.210933685302734,-7.691580295562744,7503970304.0,Industrials,748.0,0.8255218000000001,14742000000.0,498000000.0,2020.0,エージーピー,倉庫・運輸サービス,〒144-0041 東京都大田区羽田空港１−７−１,35.550362,139.756912,659.56,435.0,-0.34046940384498753,-0.4162269149440834,-,blue
3500,9380,東海運,0.6413989318301904,"[-0.4451279044151306, -1.974260926246643, 1.568677306175232, -0.40911683440208435, -0.628266453742981, 0.26392972469329834, 0.883144736289978, 0.7198870182037354, 0.9400737881660461, -0.29178300499916077]","[-10.715003967285156, 4.7581706047058105]",3488,-0.07126098028411632,-0.364072575139369,-10.715003967285156,4.7581706047058105,11151930368.0,Industrials,793.0,0.72617954,42005000000.0,272000000.0,2020.0,東海運,倉庫・運輸サービス,〒104-6233 東京都中央区晴海１−８−１２ 晴海トリトンオフィスタワーＺ,35.654163,139.784653,283.87,307.0,0.08148095959418042,0.07833136070276553,-,blue
3501,9381,(株)エーアイテイー,0.4003876921735354,"[-0.30119752883911133, -1.5864760875701904, 0.755832850933075, -0.13600175082683563, -0.7423585057258606, 0.4516001045703888, 0.259940505027771, 0.2076435685157776, 0.7049195766448975, -0.0944872498512268]","[-9.97449779510498, 3.7145278453826904]",3488,-0.06577372734845709,-0.29035804232304296,-9.97449779510498,3.7145278453826904,23987066880.0,Industrials,1282.0,2.083295,45003000000.0,1325000000.0,2020.0,エーアイテイー,倉庫・運輸サービス,〒541-0053 大阪市中央区本町２−１−６,34.680588,135.50863600000002,928.75,921.07,-0.008269179004037631,-0.008303558321740487,-,blue
3502,9384,内外トランスライン,0.49926927696214984,"[-0.30183425545692444, -2.0111961364746094, 1.297916054725647, -0.30460917949676514, -0.6072946786880493, 0.3919697701931, 0.3968679904937744, 0.08478888869285583, 0.7899420261383057, -0.3698374330997467]","[-10.106427192687988, 4.0997314453125]",3488,0.059618128171191095,-0.32204273093811453,-10.106427192687988,4.0997314453125,14397484032.0,Industrials,,1.5646044,22209000000.0,850000000.0,2020.0,内外トランスライン,倉庫・運輸サービス,〒541-0051 大阪市中央区備後町２−６−８ サンライズビル,34.681741670402005,135.50689444123,1399.02,1220.0,-0.1279610012723192,-0.13692113276165427,-,blue
3503,9385,(株)ショーエイコーポレーション,0.5672570054069817,"[-0.509776771068573, -0.7855543494224548, 1.5598984956741333, -0.9339125156402588, 0.07318209111690521, -0.33251631259918213, -0.6561399102210999, 0.6794987916946411, -0.3083345293998718, 0.08967722207307816]","[1.9783351421356201, -8.381206512451172]",1081,-0.2146683255706629,-0.39133924146778987,1.9783351421356201,-8.381206512451172,7822764032.0,Consumer Cyclical,399.0,1.7941808999999995,19115000000.0,406000000.0,2020.0,ショーエイコーポレーション,紙・パルプ製品・他素材,〒541-0051 大阪市中央区備後町２−１−１ 第二野村ビル,34.682278000000004,135.509094,742.89,983.0,0.3232107041419322,0.2800611348418821,-,blue
3504,9386,日本コンセプト,0.19250000063329936,"[-0.29587841033935547, -0.3740008473396301, 0.23994657397270203, 0.0757700577378273, -0.8633267879486084, 0.1407218873500824, 0.18349027633666992, 0.40352943539619446, 0.8861923813819885, -0.7568875551223755]","[-25.375547409057617, -46.13313293457031]",3488,-0.14545159135879304,0.23927348858755468,-25.375547409057617,-46.13313293457031,24421371904.0,Energy,,2.1412728,12277000000.0,1029000000.0,2020.0,日本コンセプト,倉庫・運輸サービス,〒100-0011 東京都千代田区内幸町２−２−２ 富国生命ビル,35.66754500000001,139.758408,1428.48,1707.0,0.19497647849462368,0.17812650192165844,-,blue
3505,9401,ＴＢＳホールディングス,7.10392505377531,"[0.12705804407596588, -0.15995299816131592, 4.179704189300537, 1.4225198030471802, -1.0220210552215576, 1.8616619110107422, -3.0464401245117188, -0.9192942976951599, 0.12316223233938217, -1.1691266298294067]","[40.121177673339844, -19.91668701171875]",3507,0.2611327729082797,0.03178577219812827,40.121177673339844,-19.91668701171875,383327076352.0,Communication Services,6155.0,0.53547245,356796000000.0,30174000000.0,2020.0,ＴＢＳホールディングス,メディア,〒107-8006 東京都港区赤坂５−３−６,35.668495,139.73765600000002,1851.38,1812.0,-0.02127061975391336,-0.021500099335994227,-,blue
3506,9402,中部日本放送,0.6463259263538931,"[0.355206161737442, 0.08088524639606476, 1.2489826679229736, -0.010139516554772854, -0.35754016041755676, -0.023700619116425514, -1.4107451438903809, -0.28074294328689575, 0.5435250997543335, -0.8958393931388855]","[0.74128657579422, -54.33831024169922]",3508,0.24109623977817815,0.35284696867841064,0.74128657579422,-54.33831024169922,,,,,,,,,,,,,,,,,-,blue
3507,9404,日本テレビホールディングス,9.512002553697675,"[0.083036869764328, -0.33408254384994507, 3.96451735496521, 1.5342081785202026, -0.8838032484054565, 1.9551604986190796, -2.7629613876342773, -0.9076218605041504, 0.08773418515920639, -1.392765998840332]","[40.02570343017578, -20.039859771728516]",3507,0.29329293099219117,0.03586952765492703,40.02570343017578,-20.039859771728516,390370525184.0,Communication Services,4732.0,0.50233805,426599000000.0,30555000000.0,2020.0,日本テレビホールディングス,メディア,〒105-7444 東京都港区東新橋１−６−１,35.661163,139.763184,1434.78,1124.0,-0.21660463625085372,-0.2441177758823601,-,blue
3508,9405,朝日放送グループホールディングス,0.613209037615161,"[0.04490680992603302, -0.30014294385910034, 1.37120521068573, -0.05297829583287239, -0.3389396667480469, 0.5286121368408203, -1.1856735944747925, -0.4092233180999756, -0.16201333701610565, -0.7787145376205444]","[-1.6518878936767578, -59.580352783203125]",3507,0.3266039838614213,-0.006554872050118216,-1.6518878936767578,-59.580352783203125,30450294784.0,Communication Services,1356.0,0.4837208,82937000000.0,2278000000.0,2020.0,朝日放送グループホールディングス,メディア,〒553-8503 大阪市福島区福島１−１−３０,34.690341664037,135.49126666813999,765.41,692.0,-0.09590938189989676,-0.10082568235260386,-,blue
3509,9407,(株)ＲＫＢ毎日ホールディングス,0.5109597748414669,"[0.10297097265720367, -0.29137617349624634, 0.9402572512626648, -0.09806913882493973, -0.15091843903064728, 0.39265215396881104, -1.1058614253997803, -0.22030115127563477, 0.02607358619570732, -0.6571703553199768]","[-1.5621297359466553, -59.476871490478516]",3508,0.31975208964978014,0.12937756929271008,-1.5621297359466553,-59.476871490478516,,,,,,,,,,,,,,,,,-,blue
3510,9408,(株)新潟放送,0.4778428890465875,"[0.5726005434989929, 0.30718308687210083, 1.0509642362594604, -0.14928337931632996, -0.4453151822090149, 0.13112792372703552, -0.7296048402786255, -0.10982978343963623, 0.48782339692115784, -0.5083779692649841]","[1.726623296737671, -54.38640213012695]",3508,0.2881004908131831,0.22416203325843653,1.726623296737671,-54.38640213012695,7204678656.0,Communication Services,781.0,0.43312946,22565000000.0,712000000.0,2020.0,新潟放送,メディア,〒951-8655 新潟市中央区川岸町３−１８,37.905514000000004,139.028473,1195.02,1220.0,0.02090341584241269,0.020687937100069508,-,blue
3511,9409,(株)テレビ朝日ホールディングス,6.973433899879455,"[0.19823576509952545, -0.1437438428401947, 4.070281505584717, 1.3870594501495361, -1.0524576902389526, 1.8996233940124512, -3.2061352729797363, -0.9243580102920532, 0.15318630635738373, -1.2751126289367676]","[40.12906265258789, -19.90699005126953]",3507,0.26684395590615084,0.058444413836642936,40.12906265258789,-19.90699005126953,237026476032.0,Communication Services,5229.0,0.6303208,293638000000.0,26398000000.0,2020.0,テレビ朝日ホールディングス,メディア,〒106-8001 東京都港区六本木６−９−１,35.65638,139.73408500000002,1980.73,1692.0,-0.14576948902677295,-0.15755420244279628,-,blue
