,code,時価総額,セクター_en,従業員数,PBR,総収入,純利益,年,名前,セクター,address,lon,lat,display_name,log_price_rate
114,1873,10963264512.0,Consumer Cyclical,1309.0,0.51292396,48748000000.0,2503000000.0,2019.0,日本ハウスホールディングス,住宅建設,〒102-0072 東京都千代田区飯田橋４−３−８ 日本ハウスＨＤ飯田橋ビル,35.696342,139.75053400000002,1873 日本ハウスホールディングス,-0.3526395399099947
115,1878,693918760960.0,Real Estate,17774.0,2.3536797000000003,1586293000000.0,90380000000.0,2020.0,大東建託,住宅建設,〒108-8211 東京都港区港南２−１６−１ 品川イーストワンタワー,35.62466,139.743988,1878 大東建託,-0.3068605728758255
116,1879,48405458944.0,Industrials,564.0,0.6385268,112542000000.0,10539000000.0,2020.0,新日本建設,建設・土木,〒261-0021 千葉市美浜区ひび野１−４−３,35.646877,140.04837,1879 新日本建設,-0.10850273895864868
117,1881,324628447232.0,Industrials,6166.0,0.9001863000000001,429066000000.0,23594000000.0,2020.0,ＮＩＰＰＯ,建設・土木,〒104-8380 東京都中央区京橋１−１９−１１,35.674488888562,139.77746666729,1881 ＮＩＰＰＯ,0.2069828070442709
118,1882,18450003968.0,Industrials,1558.0,0.44016692,109123000000.0,4116000000.0,2020.0,東亜道路工業,建設・土木,〒106-0032 東京都港区六本木７−３−７,35.66318610759,139.73093611208,1882 東亜道路工業,0.09301374333690499
119,1883,141844987904.0,Industrials,2557.0,0.93584996,237812000000.0,18826000000.0,2020.0,前田道路,建設・土木,〒141-8665 東京都品川区大崎１−１１−３,35.615261,139.734573,1883 前田道路,-0.18951144708953563
120,1884,66105462784.0,Industrials,1876.0,0.7651479999999999,148699000000.0,6792000000.0,2020.0,日本道路,建設・土木,〒105-0004 東京都港区新橋１−６−５,35.66357,139.764984,1884 日本道路,0.14486213406215934
121,1885,39599271936.0,Industrials,1767.0,0.5649779,190278000000.0,5007000000.0,2020.0,東亜建設工業,建設・土木,〒163-1031 東京都新宿区西新宿３−７−１ 新宿パークタワー,35.68214000000001,139.694199,1885 東亜建設工業,0.21480740975620802
122,1887,48102215680.0,Industrials,1003.0,0.7124594,,,,日本国土開発,建設・土木,〒107-8466 東京都港区赤坂４−９−９,35.671955553155996,139.73623333349,1887 日本国土開発,-0.12073641660910134
123,1888,14779683840.0,Industrials,779.0,0.5038241,107830000000.0,2963000000.0,2020.0,若築建設,建設・土木,〒153-0064 東京都目黒区下目黒２−２３−１８,35.627018,139.71371499999998,1888 若築建設,-0.35931255360513326
124,1890,37889335296.0,Industrials,1619.0,0.6646239,174805000000.0,5766000000.0,2020.0,東洋建設,建設・土木,〒101-0051 東京都千代田区神田神保町１−１０５ 神保町三井ビルディング,35.690980556872,139.76349166683,1890 東洋建設,-0.1414837433685257
125,1893,230011453440.0,Industrials,3416.0,1.5760626,573842000000.0,23352000000.0,2020.0,五洋建設,建設・土木,〒112-8576 東京都文京区後楽２−２−８,35.70053499999999,139.74833700000002,1893 五洋建設,0.30418732358360895
126,1897,8226894848.0,Industrials,170.0,0.49145132,11701000000.0,188000000.0,2019.0,金下建設,建設・土木,〒629-2251 京都府宮津市須津４７１−１,35.548698,135.154114,1897 金下建設,-0.3011045996331152
127,1898,32356483072.0,Industrials,1031.0,0.8799691999999999,78631000000.0,6544000000.0,2020.0,世紀東急工業,建設・土木,〒108-8309 東京都港区三田３−１３−１６ 三田４３ＭＴビル,35.64058229887356,139.7467456131659,1898 世紀東急工業,-0.03551917658451639
128,1899,46169186304.0,Industrials,2094.0,0.6653766999999999,182088000000.0,5475000000.0,2019.0,福田組,建設・土木,〒951-8668 新潟市中央区一番堀通町３−１０,37.910679,139.038544,1899 福田組,0.15418472421966897
129,1904,12209989632.0,Industrials,756.0,0.5253812,58074000000.0,1477000000.0,2020.0,大成温調,設備工事,〒140-8515 東京都品川区大井１−４７−１,35.602074,139.735779,1904 大成温調,-0.043800618945810416
130,1905,5772953600.0,Industrials,282.0,0.48689738,18583000000.0,768000000.0,2020.0,テノックス,建設・土木,〒108-8380 東京都港区芝５−２５−１１,35.64435200000001,139.748169,1905 テノックス,-0.0270238605796798
131,1909,10739825664.0,Industrials,1032.0,0.7558996,39846000000.0,1584000000.0,2020.0,日本ドライケミカル,設備機器・部品,〒114-0014 東京都北区田端６−１−１ 田端ＡＳＵＫＡタワー,35.73490277923329,139.76258888769837,1909 日本ドライケミカル,-0.06841080648632858
132,1911,351107710976.0,Consumer Cyclical,19332.0,1.0306033,1104094000000.0,27853000000.0,2020.0,住友林業,住宅建設,〒100-8270 東京都千代田区大手町１−３−２ 経団連会館,35.68552000000001,139.766754,1911 住友林業,0.3165376246623696
133,1914,12629773312.0,Industrials,413.0,0.55503476,24124000000.0,507000000.0,2020.0,日本基礎技術,建設・土木,〒530-0043 大阪市北区天満１−９−１４,34.690594446285,135.5222555577,1914 日本基礎技術,0.20086306517469912
134,1921,16544021504.0,Industrials,436.0,0.5097996,31683000000.0,2022000000.0,2020.0,巴コーポレーション,建設・土木,〒104-0052 東京都中央区月島４−１６−１３,35.656699996594,139.78356111406,1921 巴コーポレーション,-0.17053162968377472
135,1925,2117214928896.0,Real Estate,47133.0,1.2076948,4380209000000.0,233603000000.0,2020.0,大和ハウス工業,住宅建設,〒530-8241 大阪市北区梅田３−３−５,34.69614,135.495621,1925 大和ハウス工業,-0.06486993651368902
136,1926,87210614784.0,Industrials,1192.0,1.2519904,106210000000.0,7066000000.0,2020.0,ライト工業,建設・土木,〒102-8236 東京都千代田区九段北４−２−３５,35.689458332284005,139.74192777948,1926 ライト工業,0.16715381901403972
137,1928,1285527175168.0,Consumer Cyclical,27397.0,1.0077912,2415186000000.0,141256000000.0,2020.0,積水ハウス,住宅建設,〒531-0076 大阪市北区大淀中１−１−８８,34.702122,135.493332,1928 積水ハウス,-0.06865031608496083
138,1929,33784938496.0,Industrials,950.0,1.2687709999999999,65516000000.0,3258000000.0,2020.0,日特建設,建設・土木,〒103-0004 東京都中央区東日本橋３−１０−６ Ｄａｉｗａ東日本橋ビル,35.689175002965996,139.78696389129,1929 日特建設,-0.038795163123453956
139,1930,27805784064.0,Industrials,1082.0,0.7607975,49932000000.0,3126000000.0,2020.0,北陸電気工事,設備工事,〒939-8571 富山市小中２６９,36.634335,137.213989,1930 北陸電気工事,0.1950734235490233
140,1934,49630371840.0,Industrials,4835.0,0.42094612,202760000000.0,4470000000.0,2020.0,ユアテック,設備工事,〒983-8622 仙台市宮城野区榴岡４−１−１,38.256279,140.889877,1934 ユアテック,0.21715909299896946
141,1938,64035717120.0,Technology,1534.0,1.2285658000000002,61588000000.0,3634000000.0,2020.0,日本リーテック,設備工事,〒101-0054 東京都千代田区神田錦町１−６,35.689732,139.767624,1938 日本リーテック,0.6134095537510272
142,1939,20409939968.0,Industrials,2451.0,0.42431090000000005,82728000000.0,2289000000.0,2020.0,四電工,設備工事,〒761-8565 高松市花ノ宮町２−３−９,34.322117510933,134.0509417385,1939 四電工,-0.015030565195348946
143,1941,119382261760.0,Industrials,4474.0,0.568736,168888000000.0,4795000000.0,2020.0,中電工,設備工事,〒730-0855 広島市中区小網町６−１２,34.389744,132.447311,1941 中電工,-0.09406842790847848
144,1942,162998681600.0,Industrials,10003.0,0.64054966,616143000000.0,22515000000.0,2020.0,関電工,設備工事,〒108-8533 東京都港区芝浦４−８−３３,35.635098,139.748611,1942 関電工,-0.16899334327365764
145,1944,341217705984.0,Industrials,12984.0,0.7313649,585905000000.0,32500000000.0,2020.0,きんでん,設備工事,〒531-8550 大阪市北区本庄東２−３−４１,34.711456,135.511536,1944 きんでん,-0.00344254886195338
146,1945,29933905920.0,Industrials,1480.0,0.4720505,66520000000.0,2376000000.0,2020.0,東京エネシス,設備工事,〒103-0025 東京都中央区日本橋茅場町１−３−１,35.677532,139.783356,1945 東京エネシス,0.02020270731751947
147,1946,70932348928.0,Industrials,5999.0,0.6277432,224843000000.0,9314000000.0,2020.0,トーエネック,設備工事,〒460-8408 名古屋市中区栄１−２０−３１,35.161007,136.89566000000002,1946 トーエネック,0.06561897260189466
148,1948,8521811456.0,Industrials,664.0,0.49126047,35654000000.0,1737000000.0,2020.0,弘電社,設備工事,〒104-0061 東京都中央区銀座５−１１−１０,35.666195,139.768829,1948 弘電社,-0.08727154369658724
149,1949,93253607424.0,Industrials,3444.0,1.2129228,172910000000.0,9772000000.0,2020.0,住友電設,設備工事,〒550-8550 大阪市西区阿波座２−１−４,34.677582,135.495468,1949 住友電設,-0.10051221016728829
150,1950,131060858880.0,Industrials,4572.0,0.81405395,198244000000.0,11274000000.0,2020.0,日本電設工業,設備工事,〒110-8706 東京都台東区池之端１−２−２３,35.706219,139.772003,1950 日本電設工業,-0.0419352986178371
151,1951,305370267648.0,Industrials,13882.0,1.1337264999999999,524574000000.0,15603000000.0,2020.0,協和エクシオ,設備工事,〒150-0002 東京都渋谷区渋谷３−２９−２０,35.652187,139.707382,1951 協和エクシオ,0.08140761353343018
152,1952,50910932992.0,Industrials,1625.0,1.1118739,120106000000.0,4603000000.0,2020.0,新日本空調,設備工事,〒103-0007 東京都中央区日本橋浜町２−３１−１ 浜町センタービル,35.684784,139.790054,1952 新日本空調,0.049798024831580676
153,1954,42834624512.0,Industrials,5702.0,0.72806066,112604000000.0,3315000000.0,2020.0,日本工営,建設・土木,〒102-8539 東京都千代田区麹町５−４ 日本工営ビル,35.681760849045865,139.7372409023715,1954 日本工営,-0.23815860880698603
154,1959,212184055808.0,Industrials,9921.0,1.0542356000000002,428939000000.0,26245000000.0,2020.0,九電工,設備工事,〒815-0081 福岡市南区那の川１−２３−３５,33.572521,130.415176,1959 九電工,0.06137715715238832
155,1960,12278865920.0,Industrials,1404.0,0.414185,46802000000.0,1008000000.0,2020.0,サンテック,設備工事,〒102-8440 東京都千代田区二番町３−１３,35.683048,139.740707,1960 サンテック,-0.012518537336618903
156,1961,66814627840.0,Industrials,2501.0,0.7876217,207684000000.0,7576000000.0,2020.0,三機工業,設備工事,〒104-8506 東京都中央区明石町８−１ 聖路加タワー,35.663769,139.781891,1961 三機工業,-0.1841198838739292
157,1963,235803246592.0,Industrials,7607.0,0.58554983,480809000000.0,4117000000.0,2020.0,日揮ホールディングス,建設・土木,〒220-6001 横浜市西区みなとみらい２−３−１,35.452599,139.636322,1963 日揮ホールディングス,-0.5854961229118039
158,1964,12515287040.0,Industrials,731.0,0.6256059,38089000000.0,1120000000.0,2020.0,中外炉工業,設備工事,〒541-0046 大阪市中央区平野町３−６−１,34.684269,135.504074,1964 中外炉工業,-0.0420557892953788
159,1965,19891419136.0,Industrials,844.0,0.5058337,60926000000.0,2927000000.0,2020.0,テクノ菱和,設備工事,〒170-0005 東京都豊島区南大塚２−２６−２０,35.724949,139.73361200000002,1965 テクノ菱和,0.026731088419701874
160,1966,4309946880.0,Industrials,1672.0,0.37928978,49710000000.0,1426000000.0,2020.0,高田工業所,設備工事,〒806-8567 北九州市八幡西区築地町１−１,33.870609,130.77916000000002,1966 高田工業所,-0.5045341057979916
161,1967,19575375872.0,Industrials,905.0,0.66762275,51464000000.0,2398000000.0,2020.0,ヤマト,設備工事,〒371-0844 前橋市古市町１１８,36.372746,139.049561,1967 ヤマト,-0.0631306040803971
162,1968,45246259200.0,Industrials,1941.0,0.66038406,119459000000.0,6190000000.0,2020.0,太平電業,設備工事,〒101-8416 東京都千代田区神田神保町２−４,35.692951,139.759201,1968 太平電業,0.022106385292996033
163,1969,86966116352.0,Industrials,5899.0,0.82194734,320893000000.0,13231000000.0,2020.0,高砂熱学工業,設備工事,〒160-0022 東京都新宿区新宿６−２７−３０ 新宿イーストサイドスクエア,35.693380559976,139.71188611081,1969 高砂熱学工業,-0.21009003355638806
164,1971,1397527552.0,Basic Materials,85.0,0.5403517,8455790000.0,396322000.0,2010.0,中央ビルト工業,建設関連製品・設備,〒103-0006 東京都中央区日本橋富沢町１１−１２ サンライズビル,35.686852,139.7854,1971 中央ビルト工業,-0.21441592093393202
165,1972,10403434496.0,Industrials,476.0,0.69507617,35486000000.0,1743000000.0,2017.0,三晃金属工業,建設・土木,〒108-0023 東京都港区芝浦４−１３−２３ ＭＳ芝浦ビル,35.63702,139.751389,1972 三晃金属工業,0.13499434875294386
166,1973,269543407616.0,Technology,7818.0,2.39921,303616000000.0,9422000000.0,2020.0,ＮＥＣネッツエスアイ,ＳＩ・ソフトウェア開発,〒112-8560 東京都文京区後楽２−６−１ 飯田橋ファーストタワー,35.702007,139.748352,1973 ＮＥＣネッツエスアイ,0.33335043291069855
167,1975,20529897472.0,Industrials,972.0,0.6416698000000001,103964000000.0,2319000000.0,2020.0,朝日工業社,設備工事,〒105-8543 東京都港区浜松町１−２５−７,35.654005552868,139.75950278209,1975 朝日工業社,-0.09922517444289551
168,1976,41371258880.0,Industrials,658.0,0.807862,53073000000.0,4709000000.0,2020.0,明星工業,設備工事,〒550-0003 大阪市西区京町堀１−８−５ 明星ビル,34.683681,135.49938999999998,1976 明星工業,-0.19662910138605494
169,1979,95328780288.0,Industrials,4783.0,0.85891986,225378000000.0,9132000000.0,2020.0,大氣社,設備工事,〒160-6129 東京都新宿区西新宿８−１７−１ 住友不動産新宿グランドタワー,35.692677,139.69361899999998,1979 大氣社,-0.3427119608942004
170,1980,60599521280.0,Industrials,1617.0,0.85980874,169229000000.0,6399000000.0,2020.0,ダイダン,設備工事,〒550-8520 大阪市西区江戸堀１−９−２５,34.68564600000001,135.498444,1980 ダイダン,0.08912137272681207
171,1981,10752955392.0,Industrials,1046.0,0.8854776,37914000000.0,854000000.0,2015.0,協和日成,設備工事,〒104-0042 東京都中央区入船３−８−５,35.667394446058005,139.7805861075,1981 協和日成,0.13018419883880017
172,1982,44803833856.0,Industrials,940.0,0.76655227,75890000000.0,3537000000.0,2020.0,日比谷総合設備,設備工事,〒108-6312 東京都港区三田３−５−２７,35.640433335901,139.74542499683997,1982 日比谷総合設備,-0.005614153122807623
173,1992,2543283968.0,Technology,260.0,0.61074907,5944000000.0,195000000.0,2020.0,神田通信機,設備工事,〒101-0043 東京都千代田区神田富山町２４,35.69014400000001,139.776154,1992 神田通信機,0.03252947171221681
174,1994,4628467200.0,Industrials,181.0,0.49283096,16765000000.0,1242000000.0,2019.0,高橋カーテンウォール工業,建設関連製品・設備,〒103-0023 東京都中央区日本橋本町１−５−４,35.683394447613004,139.77904444198,1994 高橋カーテンウォール工業,-0.3003322806791708
175,1997,3006803968.0,Industrials,117.0,1.6596381999999998,6497925000.0,229380000.0,2010.0,暁飯島工業,設備工事,〒310-0851 水戸市千波町２７７０−５,36.356228,140.453094,1997 暁飯島工業,-0.09288339410279839
